risk_region,exercise_id,exercise_name,muscle_group,inferred_pattern,risk_reason,suggested_contraindications,suggested_pain_limitation_tags,suggested_regressions,suggested_equivalent_substitutes,suggested_progressions,suggested_equipment,priority,reviewer_status,reviewer_notes
"ombro","81ccbed4-e39d-4a4e-bc95-71139de3273c","Mobilidade de Ombro Rotação Externa com Bastão","mobilidade","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","c7d00c36-12dc-4a88-814b-045b1b853a44","Mobilidade de Ombro Rotação Solo","mobilidade","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","bbb26a3d-72ad-4f47-9b9c-3abb7ea70af9","Mobilidade de Ombro W","mobilidade","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","0a136fd6-d641-4e21-be1c-dfd2f614b8cc","Paralela Inclinada para Peitoral","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","d5462d44-a75c-4178-8d7c-1df92850cfd2","Prancha Toque de Ombros Cruzado","abdômen","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","b222ffd2-a90e-47a2-9924-a63381446069","Remada Alta Barra","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom; cervical_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","bc77dd8b-8a5b-49da-987b-2653991d1659","Remada Alta Halteres","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","ce8529f2-dd0e-4c7c-8110-d2505d84bfe2","Remada Alta Máquina","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e2e6d537-a9ba-4feb-bd2d-f6b7591895c2","Remada Alta no Smith","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","6c2e58df-666f-420a-81e2-192929555fdc","Remada Alta Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","acute_shoulder_pain; painful_overhead_press; shoulder_impingement; overhead_limitation","shoulder_pain; shoulder_impingement; overhead_limitation; painful_pressing_rom","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P1","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","aefecdad-cc83-4a92-94b7-6408a556b883","Rosca em Hiperextensão de Ombro Polia","bíceps","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","561114a6-a613-4936-a51e-eda2cf36508b","Supino Declinado Barra","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","5d0985d2-a31d-46ff-9897-d916d74beb06","Supino Declinado Máquina","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","1173e1a7-fa43-4cd2-a1fd-811419b9e7d2","Supino Fechado Barra","tríceps","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","9160b4e1-9fbd-468c-b8e0-bc5868587078","Supino Fechado Halteres","tríceps","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","630de071-ce64-490d-9257-4e1e7260804f","Supino Fechado Smith","tríceps","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","f1fed726-d7ce-4fec-9dcb-9f987df66ca8","Supino Inclinado Barra","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e28e4c41-5215-4cd6-b642-4322656f228d","Supino Inclinado Cross Over Banco 45","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","5c3558f8-01c1-43a4-bf9b-0d6993c80b80","Supino Inclinado Halteres","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","be15aca9-9af9-4e55-8c54-288689feb7cd","Supino Inclinado Máquina","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","ef3553ff-17bc-4309-83ac-c3173f0256e2","Supino Inclinado Neutro Cross Over Banco 45","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","bfcb16f7-0b17-43c0-a487-42171c4d7f5c","Supino Inclinado Smith","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","34966f6e-48c5-4757-ac4a-d0c9d6c79d23","Supino Inclinado Smith com Dead Stop","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","b61721db-87fe-41d8-b13e-f6b5833b8550","Supino Reto Barra","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","barbell","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","2e826822-0e02-42bb-986b-d7b32fe5ec62","Supino Reto Cross Over Banco 90","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","8801e0c9-15b8-4b27-8847-1affbef93da8","Supino Reto Halteres","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","dumbbells","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","05f95cd1-0819-458e-ba2a-f4431d7816e5","Supino Reto Máquina","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","0f40befe-bf63-4884-b88a-37ebf683386a","Supino Reto Smith","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","f5929365-dc60-4617-a45d-c27500404748","Supino Reto Solo","peitoral","empurrar_horizontal","Relevante a ombro (empurrar_horizontal)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Supino Reto Máquina; Supino Inclinado Máquina; Voador","Progredir reps antes de carga; ROM indolor; controle escapular","bodyweight","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","316c9693-ce56-4b3b-b31e-f4316f75e70c","Voador","peitoral","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain; scapular_control","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P2","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","96d192f2-1d3f-4114-85de-63c3413cb68c","Voador Invertido","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","machine","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
"ombro","e1ee3cf8-d8a4-4023-8ed2-ee967dacea2a","Y na Polia","ombro","isolado_acessorio","Relevante a ombro (isolado_acessorio)","","shoulder_pain","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Elevação Lateral Halteres; Face Pull Corda; Manguito Externo","Progredir reps antes de carga; ROM indolor; controle escapular","cable","P3","needs_review","Sugestao automatica (ORDEM 026) - validar com professor/curador"
